emp_id,name,age,department,salary
640,Akanksha Kamble,29,Finance,24591.95
641,Kriti Paraswar,22,Support,51216.73
642,Rina Paraswar,35,Sales,95572.96
643,Tara Khatri,23,Sales,27308.76
644,Rina Paraswar,31,Finance,193938.11
645,Akanksha Kamble,48,Marketing,112967.49
646,Rina Patel,47,HR,71128.69
647,Rina Sharma,30,Engineering,40732.37
648,Vaidehi Raina,37,Marketing,169773.79
649,Kavish Patel,53,Support,21372.05
650,Rina Patel,21,HR,29980.01
651,Tara Patel,39,Engineering,80502.36
652,Kriti Sharma,55,Finance,42941.94
653,Rohit Desai,26,Engineering,84911.17
654,Kriti Jain,21,Finance,55309.29
655,Rina Patel,64,Support,79695.81
656,Amit Paraswar,62,Sales,194006.17
657,Amit Desai,30,HR,194177.17
658,Kriti Sharma,47,Engineering,110512.67
659,Akanksha Desai,61,Engineering,109673.24
660,Tara Kamble,33,Sales,33532.66
661,Akanksha Kamble,22,Sales,148448.97
662,Rina Sharma,39,Engineering,74007.64
663,Amit Desai,27,Engineering,62025.23
664,Kavish Jain,46,Engineering,120437.38
665,Tara Khatri,62,Marketing,73827.54
666,Akanksha Paraswar,64,Support,171557.29
667,Agnijeet Khatri,39,Finance,49295.32
668,Akanksha Paraswar,26,Sales,98796.16
669,Akanksha Raina,59,Support,84259.14
670,Kavish Khatri,34,Marketing,117165.51
671,Sanjay Patel,35,Finance,180098.34
672,Agnijeet Raina,19,Marketing,49991.5
673,Tara Jain,61,Finance,64287.59
674,Amit Khatri,31,Finance,153269.41
675,Vaidehi Jain,35,Sales,83949.11
676,Vaidehi Sharma,23,Sales,190975.05
677,Amit Raina,34,HR,198240.55
678,Kavish Sharma,44,HR,183987.72
679,Akanksha Jain,22,Support,90046.66
680,Tara Khatri,59,Engineering,193835.23
681,Rina Desai,52,HR,195641.82
682,Akanksha Jain,60,HR,89089.61
683,Akanksha Desai,46,HR,59706.89
684,Akanksha Jain,45,Sales,115243.27
685,Kavish Khatri,29,Engineering,134697.33
686,Amit Jain,58,Finance,90834.06
687,Akanksha Desai,19,Engineering,187097.53
688,Kriti Khatri,58,HR,48218.89
689,Tara Jain,29,Marketing,123015.55
690,Kavish Patel,23,Finance,108190.0
691,Sanjay Sharma,45,Marketing,33423.86
692,Sanjay Kamble,45,Finance,199998.53
693,Agnijeet Khatri,60,Engineering,190377.85
694,Tara Jain,25,Engineering,108984.32
695,Tara Paraswar,21,Engineering,128618.4
696,Vaidehi Desai,25,Sales,187596.75
697,Rohit Kamble,25,Sales,84601.41
698,Rina Jain,65,Marketing,175878.13
699,Agnijeet Khatri,59,Marketing,120351.7
700,Amit Kamble,25,Finance,118998.99
701,Akanksha Jain,28,Marketing,195575.58
702,Rohit Paraswar,42,Marketing,168327.78
703,Sanjay Desai,43,Sales,148183.88
704,Amit Desai,31,Sales,103179.93
705,Agnijeet Khatri,42,Marketing,122167.13
706,Agnijeet Patel,40,Finance,138997.47
707,Sanjay Khatri,64,HR,94654.68
708,Kriti Sharma,43,HR,166513.41
709,Vaidehi Khatri,22,HR,189388.14
710,Vaidehi Raina,29,Engineering,168679.47
711,Vaidehi Khatri,25,Support,197072.81
712,Rina Kamble,39,Marketing,59899.62
713,Rohit Desai,25,Engineering,51336.03
714,Akanksha Desai,65,HR,123849.47
715,Sanjay Raina,25,Support,175655.3
716,Rina Raina,18,Engineering,173479.08
717,Sanjay Jain,59,Marketing,124306.06
718,Kriti Khatri,46,Support,190676.28
719,Kavish Patel,39,HR,32601.36
720,Vaidehi Raina,32,HR,112041.47
721,Akanksha Jain,34,HR,89116.07
722,Amit Sharma,52,Sales,137469.04
723,Agnijeet Jain,65,HR,112842.78
724,Tara Desai,38,Support,63932.03
725,Kriti Patel,50,Support,128244.24
726,Rohit Desai,18,Finance,34239.68
727,Agnijeet Khatri,18,Marketing,138467.46
728,Amit Raina,25,Engineering,192726.04
729,Kriti Patel,32,Engineering,46008.78
730,Agnijeet Paraswar,24,Marketing,173149.11
731,Tara Khatri,33,Marketing,192165.58
732,Tara Paraswar,18,Support,22845.07
733,Kavish Jain,58,Sales,164909.49
734,Rina Patel,21,Finance,143851.11
735,Sanjay Khatri,30,Marketing,63217.0
736,Agnijeet Kamble,41,Support,44583.91
737,Kriti Paraswar,24,HR,25495.23
738,Rohit Jain,30,Sales,26558.6
739,Tara Jain,40,Sales,129740.17
740,Kavish Sharma,35,Support,119026.68
741,Tara Paraswar,58,Sales,123541.57
742,Rina Jain,62,Sales,37463.41
743,Rina Desai,64,Sales,142822.04
744,Amit Raina,50,Engineering,93550.28
745,Rina Jain,29,HR,128164.47
746,Vaidehi Raina,28,Support,165498.14
747,Amit Paraswar,28,Marketing,90195.05
748,Amit Sharma,58,Finance,108442.93
749,Sanjay Desai,24,HR,85041.92
750,Kriti Paraswar,50,Finance,59515.46
751,Vaidehi Sharma,55,HR,132974.36
752,Tara Raina,30,Finance,80297.87
753,Rina Raina,46,HR,193682.06
754,Agnijeet Desai,49,Sales,199156.11
755,Vaidehi Patel,25,Engineering,22145.19
756,Rina Kamble,52,Engineering,79789.44
757,Akanksha Patel,33,Marketing,113939.23
758,Amit Paraswar,47,Support,92481.45
759,Tara Patel,59,Sales,64669.76
760,Sanjay Khatri,19,Engineering,177154.35
761,Akanksha Patel,49,HR,146152.52
762,Tara Paraswar,52,Support,62869.76
763,Kriti Desai,55,Marketing,76362.57
764,Rohit Khatri,41,Marketing,48531.18
765,Rina Sharma,31,Engineering,132065.95
766,Akanksha Kamble,28,Engineering,108451.32
767,Sanjay Jain,29,Engineering,25877.79
768,Amit Raina,56,Support,107506.3
769,Amit Khatri,38,Finance,127596.78
770,Rina Paraswar,31,Support,146377.89
771,Vaidehi Paraswar,51,Sales,107451.04
772,Rina Desai,60,Sales,63113.19
773,Amit Raina,63,Engineering,163916.4
774,Agnijeet Khatri,53,Finance,29288.11
775,Kavish Kamble,49,HR,72789.29
776,Rina Raina,53,Marketing,111180.11
777,Sanjay Kamble,24,Support,199423.89
778,Tara Raina,47,Marketing,159228.5
779,Agnijeet Sharma,40,Sales,152225.77
780,Akanksha Khatri,52,Engineering,77178.82
781,Rina Khatri,58,Support,168710.83
782,Sanjay Desai,28,Support,74831.63
783,Kavish Sharma,27,HR,129670.98
784,Agnijeet Sharma,65,Sales,113776.73
785,Akanksha Desai,18,Sales,20740.97
786,Sanjay Khatri,65,Sales,191771.01
787,Kriti Paraswar,28,Sales,155639.63
788,Vaidehi Patel,43,Marketing,149658.5
789,Agnijeet Paraswar,61,Finance,179959.53
790,Tara Raina,36,Marketing,87342.94
791,Amit Raina,49,Finance,198857.25
792,Kavish Paraswar,43,Finance,104051.08
793,Amit Desai,32,Engineering,42057.23
794,Tara Jain,61,Finance,187975.06
795,Agnijeet Desai,27,HR,128321.69
796,Akanksha Raina,63,HR,40153.82
797,Tara Sharma,41,Finance,195479.88
798,Agnijeet Kamble,47,Finance,197436.97
799,Tara Jain,29,Sales,84262.61
800,Kavish Jain,41,HR,35107.99
801,Amit Khatri,48,Marketing,142398.65
802,Agnijeet Jain,42,Support,24253.51
803,Kavish Khatri,52,HR,136360.07
804,Sanjay Sharma,60,Marketing,44500.49
805,Rohit Kamble,36,Sales,24721.5
806,Kavish Kamble,32,Engineering,80881.72
807,Agnijeet Jain,43,HR,137931.17
808,Tara Paraswar,65,Sales,28716.28
809,Rohit Desai,29,Marketing,31934.6
810,Tara Patel,61,Sales,168957.6
811,Sanjay Khatri,46,Engineering,104093.13
812,Kavish Patel,54,HR,154931.12
813,Akanksha Raina,64,Support,148550.8
814,Rohit Raina,44,HR,21363.94
815,Tara Khatri,18,Marketing,151672.51
816,Amit Raina,58,Finance,159415.02
817,Agnijeet Khatri,58,Support,117250.17
818,Rohit Paraswar,33,Support,153750.44
819,Amit Sharma,27,Finance,113724.49
820,Rina Raina,59,Sales,188270.8
821,Rohit Khatri,47,Support,55095.36
822,Vaidehi Patel,57,HR,69939.94
823,Sanjay Raina,53,Support,59522.73
824,Rohit Patel,25,Support,107603.48
825,Kriti Desai,39,Engineering,135622.38
826,Tara Raina,54,Support,45861.23
827,Kavish Desai,47,Marketing,60228.72
828,Kriti Kamble,50,Finance,109582.11
829,Vaidehi Kamble,19,Finance,198360.51
830,Vaidehi Kamble,26,Sales,70251.67
831,Vaidehi Patel,24,Marketing,182385.43
832,Agnijeet Desai,27,Engineering,159030.52
833,Kavish Jain,40,Finance,173770.76
834,Kavish Raina,26,HR,110685.88
835,Amit Patel,61,Marketing,33080.33
836,Rina Desai,39,Marketing,197464.3
837,Sanjay Paraswar,40,Sales,122445.62
838,Kavish Kamble,46,Marketing,40035.9
839,Rina Desai,34,Marketing,198465.08
840,Kavish Khatri,57,Sales,99907.9
841,Amit Jain,49,Sales,179609.86
842,Agnijeet Patel,29,Finance,159653.11
843,Tara Jain,55,Support,131742.76
844,Rina Jain,51,Support,53008.94
845,Kavish Sharma,20,Marketing,187625.95
846,Kavish Kamble,27,Engineering,139702.39
847,Kavish Raina,54,HR,119290.48
848,Kavish Kamble,30,Sales,181918.02
849,Akanksha Desai,62,Sales,95460.39
850,Agnijeet Patel,31,Sales,120224.24
851,Akanksha Jain,49,Finance,158870.6
852,Akanksha Kamble,20,Finance,111051.01
853,Vaidehi Khatri,52,Support,80334.09
854,Vaidehi Patel,55,Support,29839.59
855,Sanjay Khatri,60,Support,138277.04
856,Tara Paraswar,57,HR,80120.48
857,Agnijeet Jain,21,Finance,47348.96
858,Vaidehi Patel,63,HR,49235.92
859,Tara Raina,45,Engineering,58768.95
860,Rina Kamble,51,Support,115933.07
861,Sanjay Paraswar,58,HR,104336.57
862,Vaidehi Sharma,28,Finance,68777.39
863,Tara Patel,28,Support,130933.15
864,Kriti Jain,30,Marketing,194366.96
865,Rina Paraswar,64,Support,43524.79
866,Sanjay Sharma,20,Support,169913.49
867,Rohit Raina,42,HR,74278.54
868,Kriti Raina,38,Finance,88804.66
869,Agnijeet Paraswar,36,Support,96428.34
870,Rohit Sharma,45,HR,180632.62
871,Tara Khatri,51,Finance,33381.63
872,Kavish Kamble,24,HR,156720.72
873,Akanksha Khatri,18,Support,170098.43
874,Kriti Patel,51,Marketing,153711.94
875,Kriti Khatri,41,Finance,124430.76
876,Agnijeet Patel,44,Support,185890.65
877,Kavish Kamble,18,HR,111603.57
878,Kriti Raina,34,Marketing,90170.79
879,Sanjay Raina,61,Engineering,33253.95
880,Kavish Kamble,36,Engineering,109825.82
881,Agnijeet Raina,62,Sales,72735.59
882,Kavish Patel,56,Sales,135349.11
883,Amit Paraswar,36,Engineering,108402.82
884,Rohit Paraswar,60,Engineering,26349.71
885,Kavish Sharma,24,HR,146366.19
886,Vaidehi Desai,55,Support,22418.4
887,Tara Raina,23,Support,133440.25
888,Akanksha Khatri,50,Engineering,109356.8
889,Amit Paraswar,55,Sales,187558.18
890,Rohit Desai,20,Engineering,34330.96
891,Amit Khatri,22,HR,43211.8
892,Kriti Khatri,45,Finance,41543.42
893,Kavish Sharma,53,Support,68986.83
894,Amit Patel,48,Sales,66441.17
895,Kavish Khatri,48,Finance,152421.72
896,Tara Paraswar,39,Sales,179470.5
897,Agnijeet Kamble,43,Support,56934.37
898,Rina Kamble,45,Finance,93920.3
899,Sanjay Patel,19,Engineering,182827.05
900,Rohit Khatri,41,HR,131548.38
901,Sanjay Patel,47,Sales,103829.3
902,Sanjay Khatri,46,Marketing,83366.84
903,Agnijeet Kamble,38,Finance,41527.8
904,Kriti Sharma,23,HR,150520.04
905,Amit Desai,59,Support,83621.45
906,Kriti Sharma,30,Finance,73837.14
907,Sanjay Patel,62,Marketing,117478.56
908,Kavish Jain,56,Support,102197.24
909,Akanksha Kamble,63,Engineering,63581.33
910,Amit Sharma,45,Marketing,108187.82
911,Tara Sharma,35,Support,196688.85
912,Vaidehi Paraswar,26,Engineering,170014.32
913,Rohit Kamble,64,Finance,186295.81
914,Agnijeet Jain,47,Support,113158.57
915,Akanksha Khatri,28,Support,196174.66
916,Akanksha Khatri,61,Marketing,33054.33
917,Tara Desai,64,Sales,183901.01
918,Rina Sharma,18,Engineering,66861.55
919,Kriti Patel,26,HR,147943.7
920,Kavish Raina,22,Sales,171909.65
921,Amit Paraswar,34,Sales,25591.24
922,Rina Khatri,21,HR,88586.52
923,Rohit Kamble,49,HR,114473.86
924,Kriti Paraswar,61,HR,35114.57
925,Akanksha Raina,37,Sales,141971.6
926,Tara Desai,31,HR,119683.93
927,Vaidehi Jain,57,HR,95015.24
928,Amit Desai,31,Support,137775.46
929,Akanksha Raina,24,HR,145300.63
930,Agnijeet Raina,47,Support,105717.69
931,Agnijeet Sharma,46,Engineering,49422.08
932,Kriti Raina,32,Engineering,28136.15
933,Tara Kamble,38,HR,135148.17
934,Rina Patel,59,Finance,90469.97
935,Kavish Sharma,18,Marketing,122596.39
936,Vaidehi Khatri,31,HR,104805.27
937,Rina Khatri,61,Engineering,120992.54
938,Tara Desai,39,HR,85588.1
939,Kriti Patel,36,Marketing,92825.81
940,Tara Desai,57,Finance,61499.48
941,Rina Kamble,18,HR,111101.38
942,Rina Patel,29,Finance,117894.91
943,Agnijeet Khatri,52,Support,30783.45
944,Rina Desai,38,Marketing,24772.97
945,Rohit Jain,37,Marketing,96776.06
946,Tara Patel,24,HR,81879.87
947,Vaidehi Khatri,38,Engineering,194580.82
948,Amit Sharma,40,HR,48358.66
949,Agnijeet Raina,32,HR,181430.25
950,Sanjay Raina,57,Support,156865.72
951,Kriti Sharma,52,Sales,125900.38
952,Rohit Kamble,55,Engineering,184296.25
953,Rina Raina,57,Marketing,71251.72
954,Tara Desai,64,Marketing,199753.51
955,Vaidehi Patel,41,Support,197592.05
956,Kriti Kamble,61,Engineering,129573.65
957,Tara Khatri,35,Marketing,180958.99
958,Akanksha Desai,37,Sales,140721.3
959,Kavish Sharma,48,HR,90005.8
960,Tara Jain,21,Marketing,68053.55
961,Kriti Desai,54,Sales,80371.87
962,Kriti Patel,32,Marketing,131224.21
963,Rohit Paraswar,65,Support,50189.91
964,Tara Kamble,26,Support,71985.77
965,Vaidehi Raina,18,Engineering,88161.1
966,Kriti Patel,26,HR,143605.07
967,Sanjay Raina,64,Marketing,94145.17
968,Kriti Khatri,30,Finance,57519.06
969,Amit Sharma,59,HR,104569.48
970,Kriti Sharma,38,HR,65602.29
971,Kavish Khatri,49,Marketing,109990.85
972,Rohit Raina,45,Engineering,178887.34
973,Sanjay Sharma,44,Engineering,24258.62
974,Sanjay Sharma,46,Marketing,78030.0
975,Amit Kamble,27,HR,182049.36
976,Akanksha Patel,19,Finance,33096.92
977,Agnijeet Khatri,60,Engineering,88533.47
978,Kavish Desai,50,Engineering,186913.49
979,Rina Desai,44,Engineering,190274.08
980,Akanksha Kamble,44,HR,160086.85
981,Kriti Khatri,60,Marketing,168673.64
982,Rina Kamble,57,Marketing,132570.09
983,Sanjay Khatri,38,Marketing,67822.71
984,Akanksha Desai,51,Engineering,100197.26
985,Kavish Raina,41,Finance,54256.76
986,Akanksha Patel,44,HR,136549.31
987,Tara Sharma,25,HR,187891.45
988,Amit Paraswar,24,Sales,90078.62
989,Agnijeet Paraswar,55,Finance,110645.87
990,Amit Paraswar,31,Engineering,92699.27
991,Rina Sharma,26,Sales,26756.03
992,Rina Kamble,41,Support,191715.85
993,Tara Patel,19,Finance,52266.08
994,Sanjay Patel,23,Sales,97749.56
995,Amit Paraswar,60,Finance,129005.91
996,Kriti Paraswar,33,HR,27600.67
997,Kavish Patel,38,Finance,153586.62
998,Agnijeet Patel,27,Engineering,142105.08
999,Sanjay Raina,26,HR,110014.65
1000,Amit Patel,54,Sales,46434.77
1001,Kavish Khatri,43,HR,93392.27
1002,Rohit Desai,23,Support,143527.61
1003,Sanjay Kamble,38,HR,149449.8
1004,Rina Khatri,19,Finance,138497.12
1005,Kavish Desai,48,Support,109474.78
1006,Tara Desai,37,Finance,160793.65
1007,Agnijeet Paraswar,60,Sales,134139.27
1008,Akanksha Paraswar,18,Engineering,120077.14
1009,Amit Jain,20,HR,70967.59
1010,Amit Khatri,33,Finance,65824.03
1011,Agnijeet Khatri,23,Finance,117494.71
1012,Tara Sharma,58,HR,100179.88
1013,Vaidehi Desai,31,Support,113298.07
1014,Rina Raina,45,Engineering,139432.2
1015,Tara Jain,46,Marketing,177244.74
1016,Sanjay Sharma,45,Support,89062.84
1017,Akanksha Kamble,24,Sales,180379.02
1018,Kriti Kamble,51,Sales,143310.46
1019,Kriti Jain,49,Finance,78170.05
1020,Agnijeet Patel,32,HR,172122.17
1021,Akanksha Sharma,20,Finance,199102.35
1022,Tara Patel,25,Engineering,136625.17
1023,Amit Kamble,46,Sales,135449.18
1024,Amit Sharma,18,HR,142175.95
1025,Kriti Patel,63,Sales,51081.46
1026,Kavish Khatri,22,Marketing,83082.97
1027,Sanjay Raina,44,Support,28995.26
1028,Kavish Khatri,36,Sales,49479.13
1029,Amit Kamble,26,Sales,56926.85
1030,Akanksha Desai,45,Support,102215.34
1031,Vaidehi Desai,24,Marketing,100411.72
1032,Rina Khatri,40,Engineering,130947.82
1033,Rina Jain,24,Marketing,115191.74
1034,Rohit Desai,48,Sales,42537.06
1035,Tara Sharma,31,Finance,67255.73
1036,Amit Kamble,57,HR,98635.75
1037,Tara Kamble,61,Finance,30021.75
1038,Sanjay Paraswar,33,Engineering,98343.42
1039,Rina Sharma,61,Marketing,89689.34
1040,Rina Kamble,23,Finance,159324.98
1041,Amit Desai,53,HR,45014.82
1042,Kavish Desai,54,Sales,106732.08
1043,Kriti Paraswar,42,Marketing,142146.89
1044,Rohit Khatri,62,Engineering,73691.57
1045,Akanksha Khatri,41,Marketing,105346.7
1046,Vaidehi Sharma,48,Finance,35284.46
1047,Akanksha Patel,32,Marketing,163974.65
1048,Kriti Desai,20,Support,48363.98
1049,Kriti Kamble,47,Finance,59078.12
1050,Sanjay Desai,65,Marketing,89924.27
1051,Kriti Raina,28,Finance,130887.32
1052,Kavish Kamble,18,Finance,112514.86
1053,Akanksha Paraswar,44,HR,101329.33
1054,Tara Patel,42,Support,46345.0
1055,Agnijeet Paraswar,20,Sales,155291.93
1056,Amit Khatri,56,HR,128229.31
1057,Akanksha Jain,42,Engineering,69966.98
1058,Kavish Khatri,50,Sales,93188.65
1059,Agnijeet Jain,19,Finance,143467.56
1060,Sanjay Jain,60,Finance,171333.41
1061,Akanksha Kamble,38,HR,141373.11
1062,Amit Desai,65,Engineering,125674.61
1063,Akanksha Kamble,44,Support,49748.95
1064,Rohit Desai,62,Sales,39036.73
1065,Rina Patel,25,Sales,162780.31
1066,Vaidehi Paraswar,49,Marketing,146041.45
1067,Tara Jain,40,Finance,51548.0
1068,Rina Jain,54,Engineering,34185.18
1069,Vaidehi Kamble,57,HR,87854.03
1070,Vaidehi Patel,32,HR,118727.86
1071,Agnijeet Paraswar,48,Support,187759.66
1072,Tara Paraswar,38,HR,110416.71
1073,Rina Kamble,57,Engineering,198436.79
1074,Agnijeet Jain,32,Support,148027.46
1075,Kavish Jain,60,Sales,47067.53
1076,Tara Jain,64,Sales,76253.13
1077,Rina Kamble,48,HR,123372.06
1078,Kriti Jain,27,Engineering,170785.6
1079,Rina Kamble,28,Engineering,64101.31
1080,Tara Patel,37,Support,67008.14
1081,Kavish Sharma,39,Engineering,46619.55
1082,Kriti Khatri,19,Support,119457.64
1083,Sanjay Raina,59,Finance,81734.0
1084,Rohit Patel,26,Engineering,128988.57
1085,Kriti Kamble,27,Finance,78852.55
1086,Kavish Desai,25,Engineering,21971.7
1087,Kriti Patel,26,Sales,109670.77
1088,Akanksha Khatri,38,Sales,159982.75
1089,Vaidehi Patel,28,Sales,175371.54
1090,Sanjay Jain,53,Marketing,148590.74
1091,Akanksha Jain,39,Sales,106849.04
1092,Akanksha Paraswar,44,Engineering,69833.37
1093,Sanjay Paraswar,34,HR,36259.94
1094,Sanjay Raina,41,Sales,143812.22
1095,Kavish Paraswar,44,Finance,32964.47
1096,Kriti Jain,53,HR,61031.17
1097,Tara Patel,26,Marketing,77081.7
1098,Kavish Patel,45,HR,105308.55
1099,Agnijeet Jain,35,HR,51756.42
1100,Kavish Jain,20,HR,80743.87
1101,Rohit Khatri,56,Support,72418.5
1102,Kriti Raina,65,Sales,40080.03
1103,Agnijeet Kamble,21,Finance,173983.59
1104,Kavish Jain,59,Engineering,29617.0
1105,Amit Desai,36,Engineering,74587.94
1106,Rohit Kamble,32,Marketing,95910.07
1107,Kriti Kamble,37,Support,99976.38
1108,Rina Khatri,31,Finance,32261.39
1109,Agnijeet Sharma,52,Sales,167248.23
1110,Akanksha Sharma,49,Support,175660.62
1111,Kavish Kamble,55,Finance,30587.28
1112,Rohit Sharma,49,HR,48798.35
1113,Rohit Patel,28,HR,198112.91
1114,Kavish Raina,46,Sales,64663.91
1115,Kavish Desai,58,Engineering,162567.04
1116,Vaidehi Sharma,34,Finance,132318.33
1117,Rina Khatri,63,Engineering,112227.37
1118,Kriti Khatri,25,Sales,189039.02
1119,Tara Patel,61,HR,121079.77
1120,Sanjay Kamble,35,HR,53558.71
1121,Rohit Khatri,35,Engineering,20574.98
1122,Agnijeet Jain,34,Support,60474.72
1123,Tara Raina,59,Support,186786.42
1124,Akanksha Khatri,18,Sales,72073.76
1125,Amit Patel,27,HR,172255.28
1126,Tara Patel,47,Sales,60925.88
1127,Tara Kamble,38,Finance,95223.74
1128,Tara Khatri,52,Finance,185459.23
1129,Kriti Jain,65,Engineering,65040.42
1130,Kriti Khatri,32,Marketing,91286.23
1131,Sanjay Paraswar,54,Engineering,105740.11
1132,Kriti Desai,58,Engineering,53735.08
1133,Akanksha Jain,58,Engineering,155793.33
1134,Sanjay Jain,53,Marketing,77234.92
1135,Amit Sharma,43,Sales,140485.24
1136,Kriti Khatri,52,Marketing,117011.88
1137,Akanksha Khatri,25,Support,72248.81
1138,Tara Desai,47,Finance,158691.79
1139,Agnijeet Sharma,63,Support,62992.97
1140,Sanjay Sharma,53,Finance,169164.8
1141,Tara Khatri,62,Support,174456.84
1142,Akanksha Patel,46,Marketing,87819.85
1143,Sanjay Patel,26,Engineering,124294.8
1144,Kriti Desai,29,Marketing,83471.59
1145,Rohit Patel,18,HR,150103.76
1146,Vaidehi Sharma,33,Engineering,188624.4
1147,Kriti Paraswar,46,Sales,149309.76
1148,Akanksha Paraswar,63,Marketing,45289.85
1149,Vaidehi Jain,65,Support,21899.34
1150,Vaidehi Desai,53,Engineering,172077.1
1151,Agnijeet Khatri,18,Marketing,48076.73
1152,Kriti Desai,51,Finance,196644.4
1153,Tara Jain,28,Engineering,54265.64
1154,Sanjay Jain,29,Sales,75758.72
1155,Akanksha Khatri,58,Support,34229.71
1156,Kriti Jain,50,Finance,114785.14
1157,Vaidehi Paraswar,22,Marketing,23063.15
1158,Rohit Desai,26,Sales,80230.78
1159,Kriti Desai,30,Marketing,82366.06
1160,Sanjay Desai,50,Finance,135691.31
1161,Agnijeet Kamble,57,Engineering,193612.13
1162,Tara Desai,62,Finance,67457.61
1163,Agnijeet Desai,27,Finance,45745.82
1164,Tara Kamble,26,Engineering,155438.01
1165,Agnijeet Patel,51,Support,152266.62
1166,Amit Jain,52,Finance,57382.63
1167,Sanjay Kamble,57,HR,130991.99
1168,Amit Kamble,24,Engineering,109606.47
1169,Rina Desai,55,Support,85590.02
1170,Kriti Raina,49,Marketing,37469.99
1171,Agnijeet Raina,47,Finance,110908.63
1172,Vaidehi Patel,65,Marketing,159729.53
1173,Tara Khatri,24,Support,31052.06
1174,Vaidehi Sharma,47,Finance,155519.6
1175,Tara Khatri,40,Engineering,125829.95
1176,Kriti Paraswar,64,Marketing,133557.6
1177,Rohit Khatri,64,Marketing,156428.49
1178,Akanksha Paraswar,44,Engineering,168057.67
1179,Akanksha Desai,29,Sales,25481.7
1180,Tara Sharma,26,Engineering,174781.01
1181,Vaidehi Sharma,56,Sales,30953.17
1182,Tara Raina,31,Sales,127240.61
1183,Akanksha Desai,51,Support,62840.83
1184,Kavish Paraswar,20,Sales,122668.45
1185,Kriti Kamble,35,Support,130669.6
1186,Vaidehi Paraswar,31,HR,104239.31
1187,Kavish Paraswar,24,Finance,75311.19
1188,Akanksha Khatri,25,HR,186439.27
1189,Rohit Patel,30,HR,82599.49
1190,Kriti Khatri,63,Marketing,157576.39
1191,Agnijeet Raina,55,Marketing,154254.41
1192,Tara Desai,56,Marketing,32806.81
1193,Kriti Jain,26,Support,62800.41
1194,Vaidehi Desai,48,Engineering,134277.05
1195,Sanjay Jain,25,Sales,86593.16
1196,Akanksha Jain,53,Marketing,108561.48
1197,Sanjay Patel,32,Marketing,132631.22
1198,Rohit Desai,34,Sales,104793.59
